Id,SalePrice
1461,112776.31837538656
1462,168535.97716809827
1463,152442.4835988208
1464,183417.55347975506
1465,230540.23175291828
1466,186177.40945028048
1467,160851.67230898823
1468,175895.59308949945
1469,201513.29549823725
1470,79690.77039934462
1471,201296.83620643136
1472,150028.7077186924
1473,123382.82367387647
1474,175408.55968293615
1475,174185.30990774027
1476,319905.19559849857
1477,244826.54501210878
1478,285488.1682013578
1479,259870.46579261997
1480,339494.761506934
1481,283031.6100158531
1482,235410.5658185514
1483,168265.40305334088
1484,190906.79019974734
1485,203299.08465563608
1486,222726.3060952171
1487,295207.4451799359
1488,247586.40098263422
1489,194857.17227520532
1490,176057.93755835388
1491,218721.80919680765
1492,119053.63783775814
1493,177464.92295509233
1494,288388.97748804954
1495,281678.73944206606
1496,209468.1744721047
1497,219858.22047878872
1498,193883.1054620787
1499,193883.1054620787
1500,163503.2986336107
1501,178438.98976821898
1502,187389.3267079012
1503,238008.0773202224
1504,261277.45118935843
1505,209684.63376391062
1506,195593.38864383785
1507,231633.860729523
1508,198948.50766682957
1509,185636.2612207657
1510,130958.89888708356
1511,129714.25795919955
1512,146002.81966759477
1513,192671.18820445798
1514,157799.85107101724
1515,197466.01629445146
1516,180820.04197808405
1517,157658.89775485097
1518,151089.61302503382
1519,209035.25588849286
1520,126142.67964440191
1521,129551.9134903451
1522,182118.79772891954
1523,104313.01484226764
1524,121867.60863123505
1525,116889.04491969898
1526,117754.88208692265
1527,85264.59716334697
1528,162853.92075819295
1529,127874.35397884925
1530,172107.5554828959
1531,131749.23007866758
1532,114940.91129344572
1533,137182.10352650366
1534,164315.0209778829
1535,152658.94289062673
1536,131662.3915854528
1537,12329.148342328175
1538,246017.0711170413
1539,284005.6768289797
1540,186372.47758939824
1541,176166.16720425684
1542,151522.53160864566
1543,240854.7717839626
1544,73359.33611402156
1545,157875.3570466569
1546,161338.70571555154
1547,142918.27475936047
1548,173243.96676487697
1549,120568.85288039956
1550,147409.80506433322
1551,154412.00837776222
1552,138134.77918694212
1553,181036.50126988997
1554,168265.40305334088
1555,154931.76545458884
1556,130525.98030347173
1557,139617.27055932023
1558,146348.8997579918
1559,133913.82299672675
1560,155202.33956934622
1561,131099.85220324984
1562,112559.85908358064
1563,111044.64404093922
1564,138589.08892324212
1565,142214.78206099122
1566,209197.6003573473
1567,72872.30270745825
1568,203818.8417324627
1569,86758.42105330022
1570,154736.69731547107
1571,114811.2904948546
1572,127712.00950999482
1573,210550.47093113427
1574,134530.47720188118
1575,206491.85920977333
1576,194132.28842414793
1577,195073.63156701124
1578,174813.29663046985
1579,116510.24115903862
1580,220507.59835420645
1581,119811.24535907885
1582,111694.02191635697
1583,268312.3781730507
1584,242478.216472507
