Id,SalePrice
1461,110691.26412556875
1462,167781.9331036305
1463,152149.5260108144
1464,183335.85127340208
1465,230211.14333124133
1466,186220.39609761426
1467,159750.4553577848
1468,175474.05263486298
1469,201060.96735633287
1470,77299.11046799531
1471,200834.72854659075
1472,148438.51487067822
1473,121776.9658029332
1474,174965.0153129432
1475,172498.3176263887
1476,322425.38752176904
1477,245142.90477422206
1478,286453.4167727701
1479,260866.5020513002
1480,342899.99980343203
1481,285074.0546937083
1482,235301.5165504393
1483,167499.13459145284
1484,189975.2656789684
1485,202927.43753670546
1486,223232.3707110618
1487,297799.9877417033
1488,248027.4495984342
1489,194104.1239567623
1490,175643.7317421696
1491,219046.95273083236
1492,117252.18960809057
1493,177114.28400549345
1494,290673.4652348261
1495,283660.06213282
1496,209375.2436143562
1497,220234.70648197856
1498,193086.04931292273
1499,193086.04931292273
1500,162521.88077712595
1501,178132.35864933304
1502,186298.88502065875
1503,238016.3822673449
1504,262337.05431462405
1505,209601.48242409836
1506,196061.784321397
1507,233730.54614346195
1508,199568.48587240002
1509,185654.7990732589
1510,129695.32414390783
1511,128394.45098789057
1512,145418.921420986
1513,193007.5603898782
1514,157748.9365519322
1515,199207.19843717787
1516,180620.98555649648
1517,156413.43291408836
1518,150735.5334499261
1519,208922.76599487197
1520,124661.51062714538
1521,128224.77188058397
1522,181978.41841494926
1523,103033.77507616283
1524,120193.29413473829
1525,114989.80151066926
1526,115894.75674963777
1527,83124.75981885521
1528,161843.16434789955
1529,126471.42110508244
1530,171514.87346437568
1531,131709.54421097803
1532,112953.65222299007
1533,136199.68992399413
1534,163370.27631365892
1535,152375.76482055656
1536,130430.60027556976
1537,9270.489699266676
1538,246387.21822780377
1539,286092.1293375479
1540,187612.4594378936
1541,175756.85114704067
1542,151188.01106941036
1543,242179.87102696535
1544,70681.62528303795
1545,156639.6717238305
1546,160259.49267970462
1547,142195.0183821606
1548,172702.62721552188
1549,118835.86127628549
1550,146889.47368430987
1551,153019.8507679564
1552,138383.58909837093
1553,180847.22436623863
1554,167499.13459145284
1555,154751.27232284893
1556,129242.84652442357
1557,138744.8765335931
1558,144592.455105062
1559,133971.93230839935
1560,155034.0708350266
1561,131030.82778175164
1562,110465.02531582661
1563,108881.3536476317
1564,137670.24218731798
1565,141459.74225049868
1566,209092.44510217855
1567,70172.58796111816
1568,204658.85909159802
1569,85874.25601758732
1570,153359.2089825696
1571,114006.35734865622
1572,126301.74199777585
1573,210506.43766306687
1574,133428.264504653
1575,206264.4599804019
1576,194534.6723556376
1577,194330.36276650446
1578,174342.85858615232
1579,114593.88359362051
1580,220913.42291120495
1581,118044.02544218802
1582,109560.07007685809
1583,269689.81563124334
1584,243876.66210003133
1585,140576.71623213915
1586,31011.344655120338
1587,116120.99555937991
1588,127659.17485622864
1589,90760.31964765217
1590,154603.5224361513
1591,81710.76725796689
1592,133315.14509978192
1593,141029.1938516234
1594,177296.66437401762
1595,154242.23500092915
1596,245856.251685275
1597,183144.24294548648
1598,218651.03481378363
1599,216297.45653210022
1600,225177.3298144789
1601,-7244.943411908927
1602,155225.67916294216
1603,81258.28963848262
1604,250911.9944226464
1605,266183.1140802403
1606,165293.30619646705
1607,208448.3591547787
1608,201343.76586851053
1609,193877.8851470202
1610,141685.98106024083
1611,131505.2346218449
1612,140894.14522614336
1613,136030.0108166875
1614,113462.68954490987
1615,89176.64797945724
1616,89176.64797945724
1617,89176.64797945724
1618,109446.95067198703
1619,107128.00287213016
1620,197566.9670665474
1621,132070.8316462002
1622,143665.57064548446
1623,259791.86770502507
1624,194251.87384345994
1625,142499.74611494725
1626,173720.70185936146
1627,183562.0900831442
1628,286940.5248740809
1629,217293.60195533084
1630,300458.2937561733
1631,241409.96441347688
1632,255889.2482369733
1633,203379.91515618973
1634,185145.76175133913
1635,178358.59745907516
1636,159920.13446509143
1637,169400.23525365198
1638,241161.79638312577
1639,187125.35133658277
1640,276398.4910004628
1641,189161.50062426197
1642,231772.88577882727
1643,263807.6065779479
1644,260244.34532450937
1645,151697.04839133014
1646,155734.71648486197
1647,192690.131395874
1648,126754.21961726011
1649,119401.45830064084
1650,76281.03582415573
1651,76281.03582415573
1652,148438.51487067822
1653,148438.51487067822
1654,180168.5079370122
1655,184884.89245977043
1656,174965.0153129432
1657,180168.5079370122
1658,174965.0153129432
1659,172498.3176263887
1660,123360.63747112814
1661,347198.53718853253
1662,342560.6415888188
1663,304665.6409570117
1664,374256.0041733263
1665,288602.68546532036
1666,258604.1139538789
1667,300345.1743513022
1668,288998.6033823691
1669,277007.9464660361
1670,292674.9840406787
1671,224759.48267682118
1672,329099.43240916193
1673,293558.0100590383
1674,248649.6063252251
1675,169422.16447426096
1676,166481.05994761325
1677,202022.48229773692
1678,363962.13833005924
1679,282246.0695719317
1680,296973.5214257792
1681,272765.96878337115
1682,254644.9347833916
1683,204680.78831220698
1684,207565.33313641915
1685,176888.0451957513
1686,194217.2433616334
1687,202927.43753670546
1688,217406.7213602019
1689,215370.57207252271
1690,209431.80331679175
1691,201117.5270587684
1692,271160.3678945672
1693,202927.43753670546
1694,178245.4780542041
1695,206094.7808730953
1696,255980.4384212354
1697,206094.7808730953
1698,309790.64465803624
1699,274497.39033826365
1700,241783.95310991662
1701,284055.9800498687
1702,253739.97954442305
1703,251590.7108518728
1704,254079.33775903625
1705,238808.21810144235
1706,331248.7011017122
1707,206434.1390877085
1708,204511.1092049004
1709,276951.3867636006
1710,239713.17334041087
1711,259339.39008554083
1712,261658.33788539766
1713,219216.63183813897
1714,213051.62427266585
1715,218707.59451621916
1716,194104.1239567623
1717,189749.02686922628
1718,158110.22398715437
1719,227700.5872034689
1720,243332.99429628497
1721,188221.91490346688
1722,123021.27925651494
1723,123021.27925651494
1724,207225.97492180596
1725,245234.09495848411
1726,190462.37378027922
1727,167951.6122109371
1728,212316.34814100392
1729,171797.67197655333
1730,199059.44855048024
1731,115442.27913015352
1732,108881.3536476317
1733,108881.3536476317
1734,117704.66722757483
1735,111596.21936453728
1736,111596.21936453728
1737,271725.9649189225
1738,224476.68416464352
1739,295176.3122090597
1740,190236.1349705371
1741,163653.07482583658
1742,178132.35864933304
1743,207339.09432667703
1744,253626.86013955198
1745,223628.28862811055
1746,299157.42060015607
1747,242123.31132452982
1748,241931.7029966142
1749,135577.53319720324
1750,161390.68672841528
1751,254623.0055627826
1752,108881.3536476317
1753,148699.3841622469
1754,241783.95310991662
1755,167272.89578171071
1756,77977.8268972217
1757,108881.3536476317
1758,104447.76763705115
1759,157748.9365519322
1760,134276.660041186
1761,133088.9062900398
1762,181051.53395537176
1763,181752.17960520714
1764,114311.08508144286
1765,188256.54538529343
1766,174795.3362056366
1767,181243.14228328736
1768,124718.07032958092
1769,200382.25092710648
1770,148495.07457311376
1771,127998.53307084183
1772,138179.27950923776
1773,95285.0958424948
1774,165554.17548803575
1775,152680.49255334318
1776,122908.15985164387
1777,104865.61477470885
1778,118326.82395436571
1779,128451.0106903261
1780,211581.072009342
1781,127885.41366597077
1782,39608.419425321365
1783,136482.48843617178
1784,86178.983750374
1785,120985.12996883574
1786,161855.8656091171
1787,220800.30350633388
1788,-3907.9209682125074
1789,107863.2790037921
1790,35818.919362140645
1791,236501.97156280308
1792,170666.47792784267
1793,151436.17909976147
1794,146402.36558299905
1795,155112.55975807112
1796,157205.26874818583
1797,156696.23142626602
1798,118892.42097872103
1799,101415.47292614134
1800,126923.89872456671
1801,110047.1781781689
1802,177170.843707929
1803,194760.91116537974
1804,113236.45073516773
1805,151718.97761193913
1806,170553.35852297163
1807,202566.15010148328
1808,133880.74212413726
1809,142817.1751089515
1810,148133.78713789157
1811,123621.50676269682
1812,141855.6601675474
1813,135125.055577719
1814,76111.35671684913
1815,-3172.6448365505785
1816,104809.05507227332
1817,112818.60359751002
1818,206129.41135492187
1819,165462.98530377366
1820,73566.17010725013
1821,176322.44817139598
1822,178641.39597125284
1823,39891.21793749902
1824,173607.5824544904
1825,153563.51857170273
1826,124604.95092470986
