Id,SalePrice
1461,125964.0
1462,157191.5
1463,181563.3
1464,186983.0
1465,190972.95
1466,182134.72
1467,168209.0
1468,172564.65
1469,180196.0
1470,116034.42
1471,197606.37
1472,92962.5
1473,93225.0
1474,150892.5
1475,138266.0
1476,434358.34
1477,256167.63
1478,283351.1
1479,228906.68
1480,445173.56
1481,300254.03
1482,210689.29
1483,172047.92
1484,162432.39
1485,170042.1
1486,205857.25
1487,347135.43
1488,244266.15
1489,204265.39
1490,194905.7
1491,192736.5
1492,100278.49
1493,183540.5
1494,288746.48
1495,303988.42
1496,224372.73
1497,156944.95
1498,152763.86
1499,151846.5
1500,147070.46
1501,175796.0
1502,147673.12
1503,317482.02
1504,220510.89
1505,214254.28
1506,182359.48
1507,224838.72
1508,207012.24
1509,164419.0
1510,150116.5
1511,151878.25
1512,169984.0
1513,148999.03
1514,186330.55
1515,191594.5
1516,151414.0
1517,156074.68
1518,125207.5
1519,231305.35
1520,137772.5
1521,144197.5
1522,163443.5
1523,114112.31
1524,122534.15
1525,121610.97
1526,134414.5
1527,97074.08
1528,131960.0
1529,144238.25
1530,166947.0
1531,114297.23
1532,112072.83
1533,143323.55
1534,122751.0
1535,167892.34
1536,111532.64
1537,70642.5
1538,200084.5
1539,228463.42
1540,115499.83
1541,155143.67
1542,157351.5
1543,236060.18
1544,88730.39
1545,107534.5
1546,111554.5
1547,141813.34
1548,144034.84
1549,102006.8
1550,139114.68
1551,116373.25
1552,135743.99
1553,159954.47
1554,116993.06
1555,185156.0
1556,95004.0
1557,136429.0
1558,100731.26
1559,116802.75
1560,146600.0
1561,162903.55
1562,128394.0
1563,126424.0
1564,161322.96
1565,150807.51
1566,220285.36
1567,80813.11
1568,222803.62
1569,148244.65
1570,125177.5
1571,137278.77
1572,143428.75
1573,249762.77
1574,104611.02333333332
1575,209213.64
1576,212386.5
1577,204983.72
1578,154694.6
1579,144291.1
1580,192431.5
1581,145713.25
1582,126982.0
1583,345861.42
1584,236250.79
1585,141590.0
1586,73678.11
1587,99894.62
1588,150230.37
1589,110765.23
1590,132649.58
1591,110538.37
1592,125684.23
1593,112970.75
1594,143250.98
1595,111004.0
1596,229715.96
1597,174714.23
1598,189658.75
1599,194139.0
1600,186764.35
1601,69965.77
